DocID,TableNum,Columns,class
23732,3,"['From ' 'Depth To ' 'Thick- ness ' 'Lab. Semple '
 'Brief Description of Strata ' '% Recov. of +0.5mm ' 'SG of ' 'Floats '
 'Prox. e ' 'Analysis 1.45RD ' 'Unnamed: 11' 'CSN ' '% 9 ' '% P '
 '% .5mm ' 'CSN of ' 'Ash of ']",
23732,4,"['Line ' 'Unnamed: 1' 'Holes ' 'Unnamed: 3' 'Unnamed: 4' 'Metreage '
 'Unnamed: 6']",1
23732,5,['washability test the fractions: '],
23732,6,['Hole No. ' 'Seam ' 'Ply ' 'Sample No. ' 'Low Ash ' 'High ' 'Ash '],1
23732,7,"['BEESTON, J.W., 1981. '
 'Coal rank variation in the Bowen Basin. GSQ Record 1981/85 (unpubl.) ']",
24020,1,['5.1 ' 'Water Bores '],1
24020,2,['1. ' 'Summary of Tenements '],
24020,3,['EPM No. ' 'Name ' 'Sub-Blocks ' 'Sq Km ' 'Date Granted '],
24020,4,['Exploration Permit ' 'No of Holes ' 'No of Metres '],
24020,5,['Exploration Permit ' 'No of Holes ' 'No of Metres '],
24020,6,"['Stratig. Unit ' 'No. of Assays ' 'Highest HM% ' 'Mean HM% '
 'Standard Deviation ']",
24020,7,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Mineral as ' '% of HM% '
 'Unnamed: 5' 'Unnamed: 6']",
24020,8,"['Hole No. ' 'From (m) ' 'To (m) ' 'HM % ' 'Hole No. .1' 'From (m) .1'
 'To (m) .1' 'HM % .1']",1
24020,9,"['Unnamed: 0' 'From ' 'To ' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5'
 'Unnamed: 6' 'Mineral ' 'as % of HM% ' 'Unnamed: 9' 'Unnamed: 10']",
24020,10,"['Hole ' 'From ' 'To ' 'Composite ' 'Average ' 'Unnamed: 5' 'Unnamed: 6'
 'Mineral ' 'as %o of HM% ' 'Unnamed: 9' 'Unnamed: 10']",1
24020,11,"['Hole ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4' 'HM% '
 'Unnamed: 6' 'Unnamed: 7' 'Mineral ' 'as ' '% of ' 'HM% .1' 'Unnamed: 12']",1
24020,12,"['Hole No. ' 'From (m) ' 'To (m) ' 'HM % ' 'Ilmenite ' 'Rutile ' 'Zircon '
 'Leucoxene ' 'Monazite ' 'Trash ']",1
24352,1,['INTRODUCTION ' '1 '],
24352,2,['Unnamed: 0' 'Unnamed: 1' 'DRAWING NO '],
24352,3,"['APPENDIX 1 '
 'SUMMARY PLANS OF PREVIOUS EXPLORATION OUT IN THE NORTHERN BLOCK AND THE BLOCK. ']",
24352,4,"['CLON ' '518 ' 'M,R,W ']",
24352,5,"['ATP NO ' 'COMPANY ' 'YEAR GRANTED ' 'GSQ CR NO RELEVANT REPORTS '
 'PRIMARY OBJECTIVES ' 'EXPLORATION HETHODS EMPLOYED ']",
24352,6,"['TER003 ' '18-54 ' 'm ' '6 samples @ ' '118 ' 'ppm ' 'Pb, ' '215 '
 'ppm .1']",
24352,7,['Prepared : L.Stewart ' 'Date : March 1993 '],
24352,8,['Unnamed: 1'],
24357,1,['SUMMARY ' '1 '],
24357,2,['No. ' 'Title ' 'Scale ' 'Plan No. '],
24357,3,['No. ' 'Title ' 'Scale ' 'Plan No. '],
24357,4,['Block ' 'Sub-blocks '],
24357,5,"['Unnamed: 0' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11'
 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 15' 'Unnamed: 21']",
24362,1,['2. TENEMENT DETAILS '],
24362,2,"['689 ' 'W,X,y,z ']",
24362,3,"['2130 ' 'd X ' 'MOUNT ANGELAY Selwyn ""Answer Downs"" ""Connington"" SELWYN '
 'McKINLAY EL RITA ' 'KYNUNA ' '2/30"" 22""00 ']",
24526,1,['2.4 EPM 8661 Topyard Creek '],
24526,2,"['FIGURE 1 ' 'Forsayth Project, North Queensland Location Map '
 'A4-1219D ']",
24526,3,['PLATE 19 ' 'EPM 8661 ' 'Topyard Creek Grid Pb in soils ' 'A0-449 '],
24526,4,['APPENDIX ' '1 ' '(a) Soil Geochemistry Mosquito Creek Grid '],
24526,5,"['2370 ' 'V,W ']",
24526,6,"['2371 ' 'd,e,j,k,o,p,t,u,Z ']",
24754,1,['INTRODUCTION ' '1 '],
24754,2,['Simplified geology and drill hole locations ' 'A1-1264 '],1
24754,3,['Location Map ' 'A4-1302 '],
24755,1,['INTRODUCTION '],
24755,2,['Stream Sediment Geochemistry '],
24755,3,['Unnamed: 0' 'Unnamed: 1' 'Drawing No '],
24755,4,"['FIGURE 1 ' 'and ' 'Location ' 'of Fernhill, Frasers Percyvale EPMs '
 'Well ' 'A41219B ']",
24755,5,['APPENDIX 1 ' 'Unnamed: 1' 'ROCK CHIP RESULTS '],
24755,6,['BLOCK ' 'SUB-BLOCK '],
24755,7,['BLOCK ' 'SUB-BLOCK '],
24755,8,"['Name and state of survey: ' 'GILBERTON NORTH, QLD ']",
24755,9,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Data ' 'Records '
 '(approx ' ""No's) "" 'Unnamed: 8']",
24755,10,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Data ' 'Records '
 '(approx ' ""No's) "" 'Unnamed: 8']",
24755,11,['369 ppm Cu ' '0.6 ppm Ag ' '5591 ppm Mn '],
24755,12,"['Hole No. (Site No.) ' 'Dip*Mag. Azimuth ' 'Easting AMG (Local) '
 'Northing AMG (Local) ' 'Total Down hole Depth (m) '
 'Down hole Depth to Basement (m) ' 'Water Table Down hole Depth (m) '
 'Geology of Basement Rocks (mineralogy) '
 ""Susceptibility of magnetic basement rocks (CGSx10') ""]",1
25125,1,['1. ' 'INTRODUCTION '],
25125,2,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3'],
25125,3,['EPM 7888 ' 'Tabletop ' 'Grid ' 'Cu ' 'in ' 'Soils '],
25125,4,['EM ' 'LOCATION ' 'REMANENT ' 'LOCATION .1' 'FIELD DESCRIPTION '],
25758,1,['2. TENEMENT DETAILS ' '1 '],
25758,2,['Block ' 'Sub-blocks '],
25883,1,['1. INTRODUCTION ' '1 '],
25883,2,['Figure ' 'Title ' 'Drawing No '],
25883,3,['BIM ' 'Block ' 'Sub-Blocks '],
25883,4,['Prepored ' 'R.Smit ' 'Date : Jon 1994 ' 'Unnamed: 3'],
25883,5,['Anomaly ' 'AMG E ' 'AMG N ' 'Comment '],
25883,6,['Site ' 'AMG ' 'AMG .1' 'Airborne ' 'No of ' 'Total Kilometres '],
25915,1,['1. INTRODUCTION 1 '],
25915,2,['BIM ' 'BLOCK ' 'SUB-BLOCKS '],
26114,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
26168,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
26168,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing No '],
26168,3,['Unnamed: 0' 'Unnamed: 1' 'Drawing No '],
26168,4,['SAMPLE NUMBER ' 'FIELD DESORIPTIONS ' 'TEXTURE ' 'MINERALOGY '],
26169,1,['Unnamed: 0' 'EXPLORATION PERMIT NO. EPM 9498 '],
26169,2,['Unnamed: 0' 'Unnamed: 1' 'CONTENTS LIST '],
2646,1,['Unnamed: 0' 'Page '],
2646,2,['Bore ' 'Total Depth ' 'Depth to Coal ' 'Coal Thickness '],1
2646,3,"['Bore ' 'Seam Thickness ' 'Recovery ' 'Moisture ' 'Ash ' 'Vol. M. '
 'S.I. ']",1
26518,1,['1. INTRODUCTION ' 'Page 1 '],
26518,2,"['Figure 1 ' 'EPM 9216, Brumby Dam Location Map ' 'A3-987 ']",
26518,3,['BIM ' 'Block ' 'Sub-Blocks '],
26518,4,['R Smit ' 'Date Jan 1994 ' 'Unnamed: 2'],
26518,5,['Anomaly ' 'AMG E ' 'AMG N ' 'Comment '],
26518,6,['Site ' 'AMG ' 'AMG .1' 'Airborne ' 'No of ' 'Total Kilometres '],
26520,1,['Department of Minerals & Energy ' '1 copy '],
26520,2,['1. ' 'INTRODUCTION ' '1 '],
26520,3,['Unnamed: 0' 'Unnamed: 1' 'Drawing No. '],
26520,4,['Unnamed: 0' 'LIST OF APPENDICES '],
26520,5,['Unnamed: 0' 'Unnamed: 1' 'Drawing No. '],
26520,6,['Block ' 'Sub-block '],
26520,7,['SKR7 ' '- ' '481 ppm Zn '],
26520,8,['Geotem Anomaly ' 'LOCATION ' 'GEOLOGICAL FINDINGS '],
26520,9,"['22 ' '241009/7910408 to 241085/7908324 '
 'Outcrop along most of this GEOTEM anomaly is poor. Small amounts of amphibolite, biotite gneiss, calc-silicates and marble noted in the central portions. ']",
26520,10,['PARAMETER ' 'SPECIFICATION '],
26520,11,"['Equipment '
 'SIROTEM Mk III receiver SATX transmitter RVR-3 coil G856 magnetometers ']",
26525,1,['Plate 1 ' 'Unnamed: 1' 'Drawing No. '],
26525,2,"['Unnamed: 0' 'Drawing No, ']",
26525,3,['Appendix 1 ' 'Stream sediment geochemistry '],
26525,4,['Block ' 'Sub-blocks '],
26525,5,['Block ' 'Sub-blocks '],
26525,6,['Block ' 'Sub-blocks '],
26525,7,['Unnamed: 0' 'SE55-13 CLARKE RIVER '],
26525,8,['Magnetic Feature No. ' 'Geological Observations '],
26525,9,"['21, 59 70 71 '
 'Not adequately explained. Small areas of weakly magnetic amphibolite sillimanite-biotite/muscovite schist. Also thin units of unusual quartz-epidote + + pyroxene/amphibole units (see WS 31-34) with elevated Cu, Pb, Zn geochemistry. Very poor outcrop. Small subcropping amphibolite bodies non-magnetic. Found piece of quartz-magnetite float (EV-010) and also a magnetic calc-silicate limonitic exterior and containing Cu secondaries (EV-011 (float)). Contains Cu, Pb, Zn, Ag, As and Bi. Requires follow up. Could not explain. ']",
26525,10,['Magnetic Feature No. ' 'Geological Observations '],
26845,1,"['Unnamed: 0' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4' '471000E '
 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' '472000E ' 'Unnamed: 10'
 'Unnamed: 11' 'Unnamed: 12' '473000E ']",
26853,1,['Unnamed: 0' 'TABLE OF CONTENTS ' 'Unnamed: 2'],
26853,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing No. '],
26853,3,['Unnamed: 0' 'LIST OF PLATES ' 'Drawing No. '],
26853,4,['Plate 4 ' 'Strip log FWPD-10 ' 'A2-789 '],
26853,5,['Block ' 'Sub-block '],
26853,6,['Unnamed: 0' 'SERIES B '],
26853,7,['Block ' 'Sub-block '],
26853,8,['Hole No. ' 'Co-ords ' 'Dip/Azimuth ' 'TD ' 'Unnamed: 4' 'Lithology '],1
26853,9,['Hole No. ' 'Co-ords ' 'Dip/Azimuth ' 'TD ' 'Unnamed: 4' 'Lithology '],1
26853,10,['HOLE ' 'COLLAR ' 'DIP/AZIMUTH ' 'DEPTH TO BASEMENT ' 'BEST ' 'GEOCHEM '],1
26853,11,"['Prepared R Scott ' 'Date April, 1995 ' 'Unnamed: 2']",
26853,12,['10600N ' 'FWP SITE 18 ' 'Unnamed: 5' 'Unnamed: 7' 'Unnamed: 8'],
26853,13,"['Prepared : R.Scott ' 'Date April, 1995 ' 'Unnamed: 2']",
27409,1,['Unnamed: 0' 'Unnamed: 1'],
27409,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing No. '],
27409,3,['Unnamed: 0' 'LIST OF APPENDICES '],
27409,4,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2'],
27409,5,"['Hole ' 'Site ' 'Dip/Az ' 'DTB (m) ' 'Total (m) ' 'Local E & N ' ""AMG's ""
 'Contractor ' 'Rig ' 'Rock type ' 'Comment ']",1
27972,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
27972,2,['Unnamed: 0' 'Drawing No. '],
27972,3,"['Unnamed: 0' 'Unnamed: 1' 'Drawing No, ']",
27972,4,"['Survey Area ' 'No. line kms moving loop ' 'No. line kms fixed loop '
 'Ground magneties ']",
27972,5,['Specification ' 'Unnamed: 1' 'Value '],
27972,6,"['Hole No. (Site No.) ' 'Dip-Mag. Azimuth ' 'Easting AMG (Local) '
 'Northing AMG (Local) ' 'Total Down hole Depth (m) '
 'Down hole Depth to Basement (m) ' 'Water Table Down hole Depth (m) '
 'Geology of Basement Rocks (mineralogy) and anomalous geochemistry. '
 'Susceptibility of magnetic basement rocks (CGSx10-) ']",1
28066,1,['Unnamed: 1' 'Unnamed: 2' 'Drawing No. '],
28066,2,['Unnamed: 0' 'Unnamed: 2' 'Unnamed: 3' 'Oorindi ' 'Julia Creek '],
28184,1,['TABLE OF CONTENTS ' 'Unnamed: 1'],
28184,2,['Figure 1 ' 'Location plan ' 'A4-1852 '],
28184,3,['Unnamed: 0' 'Unnamed: 1'],
28184,4,['1 Summary of previous exploration '],
28184,5,"['Anomaly ' 'East ' 'North ' 'Line ' 'to Line ' 'Tau ' 'Z Tau XC ZC Mag '
 'Rank ' 'Depth ' 'Note ' 'Setting/Unit ' 'Stage ' 'Follow up ']",
28184,6,"['Anomaly ' 'East ' 'North ' 'Line ' 'to Line ' 'X Tau ' 'Z Tau ' 'XC '
 'ZC ' 'Mag ' 'Rank ' 'Depth ' 'Note ']",
28184,7,['Lines ' '3901 '],
28184,8,['Unnamed: 6'],
28184,9,"['Unnamed: 0' 'Data, Z Component ' 'Unnamed: 7']",
28184,10,['Unnamed: 2'],
28184,11,"['4000 ' 'DJ-005 Loop 4 ' 'Line 9500N TEM ' 'Data, Z Component '
 'Unnamed: 4' 'Unnamed: 5']",
28184,12,['Unnamed: 0'],
28184,13,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 8' 'Unnamed: 9']",
28184,14,"['4000 ' 'Line 8900N ' 'Data, Z Component ' 'Unnamed: 4' 'Unnamed: 6'
 'Unnamed: 7']",
28184,15,['4000 '],
28184,16,['GEOTEM ' ': DJ-009 ' 'DJ-010 '],
28184,17,['GEOTEM ' 'I DJ-011 ' 'DJ-012 '],
28184,18,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6']",
28184,19,['Line ' ': 1891 ' '1871 '],
28184,20,['Unnamed: 0' 'EPM 7649 DAJARRA JV '],
28184,21,"['Method Code ' 'Digestion Method ' 'Detection Method ' 'Element '
 'Units ' 'Detection Limits ' 'Precision ']",
28184,22,"['Method Codes ' 'Digestion Method ' 'Detection Method ' 'Element '
 'Units ' 'Detection Limits ' 'Precision ']",
28184,23,"['Elements ' 'Unit ' 'No. ' 'Mean ' 'Median ' 'Min ' 'Max ' '25th% '
 '75th% ' 'Std ']",
28184,24,"['Element ' 'Units ' 'No. ' 'Mean ' 'Median ' 'Min ' 'Max ' '25th% '
 '75th% ' 'Std ']",
28209,1,['1. INTRODUCTION ' 'Page 1 '],
28209,2,['Figure 1 ' 'Location map ' 'A3-986 '],
28209,3,['Prepared R.Smit ' 'Date Jan 1994 ' 'Unnamed: 2'],
28209,4,"['Site ' 'AMG E ' 'AMG N ' 'Airborne Amplitude ' 'Ground Lines '
 'Total Kilometres ']",
28209,5,['Anomaly ' 'AMG E ' 'AMG N ' 'Comment '],
28209,6,['Unnamed: 0'],
28209,7,['Prepared L.Stewart ' 'Date : May 1996 ' 'Unnamed: 3'],
28209,8,['FROM ' 'TO ' 'DESCRIPTION '],
28298,1,['INTRODUCTION ' 'Page 1 '],
28298,2,['Figure 1 ' 'Plan map of Snake Creek Tenement '],
28298,3,"['GEOTEM Line No ' 'Northing AMG 54 ' 'Easting AMG 54 ' 'Depth (m) '
 'Width (m) ' 'Conductance (S) ' 'Conductivity (mS/m) '
 'Shallow solution ' 'Ground Followup ' 'Figure Number ']",
28298,4,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5']",
28298,5,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3'],
28544,1,['Unnamed: 0' 'SUMMARY ' 'Page '],
28544,2,['Unnamed: 0' 'Drawing No. '],
28544,3,['Block ' 'Sub-blocks '],
28544,4,['Unnamed: 0' 'Unnamed: 1'],
28544,5,"['Unnamed: 0' 'Surprise Creek ' 'Formation ' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8']",
28747,1,['Unnamed: 0' 'Page '],
28747,2,['Figure 1 ' 'Tenement location plan ' 'A4-1989 '],
28747,3,['Appendix 1 ' 'GEOTEMDBEP Logistics Report '],
28747,4,"['PROSPECT ' 'ANOMALY ' 'AMG E ' 'AMG_N ' 'LINE ' 'TAU ' 'MAGNETICS '
 'PRIORITY ' 'COMMENTS ']",
28747,5,['Contractor ' 'Geophysics '],
28747,6,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 4'],
28882,1,['SUMMARY ' 'Page '],
28882,2,['Figure 1 ' 'Location map ' 'A4-1943 '],
28882,3,['Appendix 1 ' 'Assessment of the previous work done in the Dajarra area '],
29013,1,['INTRODUCTION 1 '],
29013,2,['Unnamed: 0'],
29013,3,"['CH1 ' '0.469 ' 'CH2 ' '0.781 ' 'CH3 ' '1.094 ' 'CH4 ' '1.406 ' 'CH5 '
 '4.609 ']",
29013,4,['Unnamed: 0' '-GEODAS Digital Acquisition System '],
29013,5,"['ANOMALY ' 'EASTING ' 'NORTHING ' 'DESCRIPTION ' 'LIKELY EXPLANATION '
 'LINE ' 'ON TENEMENT? ' 'PRIORITY ']",
29013,6,"['ANOMALY ' 'EASTING ' 'NORTHING ' 'DESCRIPTION ' 'LIKELY EXPLANATION '
 'LINE ' 'ON TENEMENT? ' 'PRIORITY ']",
29013,7,"['ANOMALY ' 'EASTING ' 'NORTHING ' 'DESCRIPTION ' 'LIKELY EXPLANATION '
 'LINE ' 'ON TENEMENT? ' 'PRIORITY ']",
29013,8,['ANOMALY ' 'DESCRIPTION ' 'LIKELY EXPLANATION ' 'PRIORITY '],
29244,1,['Queensland Department of Mines and Energy ' '1 copy '],
29244,2,['Unnamed: 0'],
29244,3,['Title ' 'Scale ' 'Drawing No. '],
29244,4,['BIM ' 'Block '],
29349,1,['Unnamed: 0' 'Unnamed: 1'],
29349,2,['Prepared C Hensley ' 'Unnamed: 1' 'FIGURE 3 '],
29733,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
29733,2,['Contractor : ' 'SOLO Geophysics '],
29733,3,['BHP Exploration '],
29848,1,['SUMMARY ' 'Page '],
29848,2,['BIM ' 'Block ' 'Sub-blocks '],
29848,3,"['AtoP, EPM ' 'Company Report No ' 'Company ' 'Summary of Exploration ']",
29848,4,['Normanton ' '2836 ' 'a flqv fl V '],
29848,5,['BIM ' 'Block ' 'Sub-blocks '],
29848,6,"['A TO P, EPM ' 'Company Report No ' 'Company ' 'Summary of Exploration ']",
29848,7,['Hole ' 'Site ' 'Depth ' 'EPM ' 'Easting ' 'Northing ' 'Azim '],1
2984,1,['SUMMARY ' 'Unnamed: 1'],
2984,2,['Mineral dressing tests carried out on six samples of '],
2984,3,['Location ' 'Interval '],
2984,4,['Species ' 'Grains per 100 '],
2984,5,['Rockhampton deposits are similar to the W. A. beach '],
29850,1,['SUMMARY ' 'Page '],
29850,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing No '],
29850,3,['Unnamed: 0' 'Unnamed: 1' 'Drawing No '],
29850,4,"['EPM No ' 'EPM Name ' 'Sub-blocks relinquished ' 'Remaining sub-blocks '
 'Sheet ' 'Block ' 'Sub-blocks ']",
30281,1,['ITEM ' 'PAGE '],
30281,2,['Borchole ' 'BHP Burton No. I '],1
30320,1,['Queensland Department of Mines and Energy - '],
30320,2,[],
30320,3,['INTRODUCTION ' '1 '],
30320,4,['Drawing No. ' 'Title ' 'Scale '],
30320,5,['Table ' 'Title '],
30320,6,"['Project ' 'JV Name ' 'JV Companies ' 'EPM No. ' 'EPM Name ' 'Area km2 '
 'Sub- blocks ' 'Date Granted ' 'Expiry Date ' 'Covenant ']",
30320,7,['Laboratory ' 'Method ' 'Elements (Detection Limits) '],
30320,8,"['REPORT TITLE: '
 'Partial Relinquishment Report for EPM 11177 for the period 15/8/96 to 14/8/98 ']",
30340,1,['SUMMARY INTRODUCTION ' 'Page 1 '],
30340,2,['Figure 1 ' 'Location Map ' 'CDB726L '],
30340,3,['Appendix 1a ' 'Rock Chip Descriptions '],
30340,4,['Block ' 'Sub-block '],
30340,5,['Block ' 'Sub-block '],
30340,6,"['Prepared : P.Gregory ' 'Date October, 1997 ' 'Unnamed: 2']",
30340,7,['745000 ' '745200 ' '7454400 ' '746200 746400 ' '746600 ' '746800 '],
30340,8,[],
30340,9,[],
30340,10,[],
30340,11,['Unnamed: 1' 'Unnamed: 3'],
30340,12,"['SITE ' 'EASTING ' 'NORTHING ' 'DRILL HOLE ' 'AZIMUTH ' 'INCLINATION '
 'VERTICALTARGET DEPTH ' 'HOLE LENGTH ']",1
30392,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
30392,2,"['EPM number ' 'Sub-blocks as at 31/7/97 ' 'Sub-blocks as at 31/7/98 '
 'Grant date - ']",
30392,3,['Hole No. ' 'Northing ' 'Easting ' 'Precollar ' 'Total Depth ' 'Incl '],1
3051,1,['INTRODUCTION ' '1 '],
3051,2,['Coal ' 'Exchange ' 'Capacity ' 'Yield (oleum ' 'sulphonation) '],
3051,3,"['Sample C ' 'EX (Institute) ' 'Origin (Field) ' 'Modification ' 'Method '
 'Carboxylic Acidty me/g ']",
3051,4,"['Exchange Capacity meq/g ' 'Active Group ' '% P205 (a) Exchanged '
 'Origin ' 'Remarks ']",
3051,5,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Sample ' 'Origin '
 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8']",
3051,6,"['Serial No. SC ' '% $O3 in H2$04 % w/w '
 'Exchange Capacity SO3H SO 3H meq/g ' '% P20s Released from C-grade '
 'Sulphonation Temperature C ']",
3051,7,"['Serial No. SC ' 'Exchange Capacity SO3H meq/g '
 '% P205 Released from C-grade ' 'Time hr ' 'Remarks ']",
3051,8,"['Serial No. SC ' 'Coal:H2s04 ratio w/v ' 'Exchange Capacity SO3H mec/g '
 'P205 Released from C-grade ' 'Time hr ']",
3051,9,"['Serial No. SC ' 'Exchange Capacity SO3H meq/g '
 'P205 Released from C-grade ' 'Time hr ' 'Remarks ']",
3051,10,"['Coal ' 'Unnamed: 1' 'Unnamed: 2' 'Soil ' 'C-grade ' 'Released '
 'Total(a) ' 'Release ']",
3051,11,"['Coal ' 'Origin and ' 'Coal .1' 'Unnamed: 3' 'Unnamed: 4' 'Phosphate '
 'Released ' 'by ' 'Unnamed: 8']",
3051,12,"['H2$04, 90c: ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7']",
3051,13,['Ambient temperature ' '- ' '- .1' '- .2' '1.47 ' '90 ' '1.32 '],
3051,14,['Ambient temperature ' '1.32 ' '- ' '- .1' '- .2' '85 ' '1.12 '],
3051,15,['Unnamed: 1' 'X ' 'Unnamed: 3'],
30540,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
30540,2,['0 - 132m ' 'Pre collar (RC) '],
30937,1,['1. INTRODUCTION ' '1 '],
30937,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing No. '],
30937,3,['Appendix 1 ' '1998 driiling: Collar details. '],
30937,4,['Unnamed: 0' 'Unnamed: 1'],
30937,5,['TENEMENT NUMBER ' 'TENEMENT NAME ' 'GRANT DATE ' 'NUMBER OF SUB-BLOCKS '],
30937,6,['1403 ' 'Sub-blocks k P '],
30937,7,['1617 '],
30937,8,['1617 ' 'Sub-blocks Z '],
30937,9,"['SITE ' 'TARGET ' 'PREVIOUS WORK ' 'WORK COMPLETED DURING 1998 '
 'DTB/EOH ' 'CO-ORDS ' 'ADDITIONAL COMMENTS AND CONCLUSIONS ']",
30937,10,"['SITE ' 'TARGET ' 'PREVIOUS WORK ' 'WORK COMPLETED DURING 1998 '
 'DTB/EOH ' 'CO-ORDS ' 'ADDITIONAL COMMENTS AND CONCLUSIONS ']",
30937,11,['Unnamed: 2'],
30937,12,"['SITE ' 'TARGET ' 'PREVIOUS WORK ' 'WORK COMPLETED DURING 1998 '
 'DTB/EOH ' 'CO-ORDS ' 'ADDITIONAL COMMENTS AND CONCLUSIONS ']",
31026,1,['Manag Eoxplooton ' 'LKelly '],
31026,2,['Unnamed: 0' 'PAGE NO. '],
31026,3,['ZONE ' 'RESERVE INSITU ' 'AV. RAW ASH '],
31026,4,['Unnamed: 0' 'YIELD ' 'IM ' 'ASH ' 'VM ' 'SE ' 'PY. S ' 'ORG. S '],
31026,5,['Unnamed: 0' '% ' '% .1' '% .2' '% .3' 'MJ/kg ' '% .4' '% .5'],
31069,1,['Unnamed: 0' 'Page '],
31356,1,['Unnamed: 0' 'SUMMARY ' 'Page '],
31356,2,['Unnamed: 0' 'Unnamed: 1' 'Drawing NO '],
31356,3,['EOR ' 'Reott ' 'et ' 'Unnamed: 3' 'Unnamed: 4' 'ACAAY '],
31615,1,['Unnamed: 0' 'Page '],
31615,2,"['EPM No. ' 'EPM Name ' 'EPM Granted ' 'Sub-blocks retinguished ' 'Sheet '
 'Block ' 'ubrblocks ' 'Remaining sub-blocks ']",
31615,3,['SURVEX ' 'SPACG ' 'NO LINES ' 'NO STATIONS( '],
31649,1,"['Department of Minerals and Energy, Queensland ' '(1) ']",
31649,2,['Table of Contents ' 'Page No. '],
31649,3,['Content ' 'Scale '],
31649,4,"['CLER ' '760 ' 'U,Z ']",
31649,5,['Unnamed: 0' 'Ross Mining '],
31649,6,['Date 12/3/2000 ' 'EPM 9718 '],
31649,7,['Unnamed: 2' '7692700 N '],
31649,8,"['Date :12/3/2000 Author. J.P Office: Wirralie '
 'FIGURE 5 EPM 9718 COBNOB HILL Rock chip Samples Sample No & Au ppm ']",
31663,1,['Overview ' '1 '],
31663,2,['WELL ' 'DATE ' 'TARGET ' 'RESULT '],1
31663,3,['NAME ' 'TARGET ' 'SIZE (Hectares) ' 'NOTES '],
31681,1,['APPENDIX 1 ' 'COCA SHAREHOLDERS '],
31681,2,"['All samples were prepared at BHP Coal Barney Point Laboratory, Gladstone, and analysed at ACIRL, Ipswich. Initial analytical procedures were as follows: ']",
31718,1,"['O0T OXO ' '000097:1 ' 'Unnamed: 2' '56/1/8ZIS5NDY"" C ' 'MSEND r ']",
31718,2,"['D ' '<) ' '3 95Aa ' 'sur,511 3 719A1 1 ' '( ' 'D) ' 'EPM 9891 ' 'AS '
 'B MTESS ' 'Unnamed: 9' 'Unnamed: 10' 'Gene ' 'Y/ SA ' ""22030' B ""]",
31743,1,['SUMMARY ' 'Page No '],
31743,2,"[""DEVELO' 10 900 "" 'Unnamed: 1' ""4com,'/7 Acom .'/07 "" 'Unnamed: 4'
 'Unnamed: 5']",
31743,3,['ATP No ' 'Company ' 'Commodities ' 'Period Held ' 'Comments '],
31743,4,"['Hole No ' 'Co-Ordinates North/East ' 'R.L m ' 'Dip ' 'Azimuth '
 'Pre-collar Depth m ' 'Final Depth m ' 'Water Table m ']",1
31743,5,['Drill Hole ' 'Mineralised Zone (m) ' 'Length (m) ' 'Au g/t ' 'As ppm '],1
