DocID,PageNum,LineNum,SectionPrefix,SectionText,SectionPage,Heading,TagMethod,LineText
112814,2,11,,"BROKEN HILL PROPRIETARY COMPANY LTD, ATP 93C ",cyfra1 ,,,"BROKEN HILL PROPRIETARY COMPANY LTD, ATP 93C cyfra1 "
112814,2,12,,"PACIFIC CoAL PTY LTD, ATP2986M ",cyfra1 ,,,"PACIFIC CoAL PTY LTD, ATP2986M cyfra1 "
112814,2,13,,"BHP MINERALS, ATPS 4252 AND 4228 ",cyfra1 ,,,"BHP MINERALS, ATPS 4252 AND 4228 cyfra1 "
112814,2,14,,"ABERFOYLE, EPM 7671 ",cyfra1 ,,,"ABERFOYLE, EPM 7671 cyfra1 "
112814,2,15,,"SUNRISE MINING (NOW MOORVALE COAL), EPC660 ",cyfra1 ,2.0,manual,"SUNRISE MINING (NOW MOORVALE COAL), EPC660 cyfra1 "
112814,2,16,,"TALBOT GROUP EXPLORATION PTY LTD, EPC 707 ",cyfra1 ,,,"TALBOT GROUP EXPLORATION PTY LTD, EPC 707 cyfra1 "
112814,2,17,,"Rio TINTO EXPLORATION PTY LTD, EPC 645 MABBIN CREEK ",cyfra1 ,,,"Rio TINTO EXPLORATION PTY LTD, EPC 645 MABBIN CREEK cyfra1 "
112814,2,18,,"BHP BILLITON MINERALS EXPLORATION, EPCS 874, 876, 877, 878 ",cyfra1 ,,,"BHP BILLITON MINERALS EXPLORATION, EPCS 874, 876, 877, 878 cyfra1 "
112814,2,19,,STRATIGRAPHIC DRILLING BY GSQ ,cyfra1 ,,,STRATIGRAPHIC DRILLING BY GSQ cyfra1 
112814,2,20,,EXPLORATION STRATEGY ,cyfra1 ,,,EXPLORATION STRATEGY cyfra1 
112814,2,21,,REASONS FOR RELINQUISHMENT ,cyfra1 ,,,REASONS FOR RELINQUISHMENT cyfra1 
112814,2,22,,CONCLUSIONS AND FURTHER PROPOSED EXPLORATION ,cyfra1 ,,,CONCLUSIONS AND FURTHER PROPOSED EXPLORATION cyfra1 
112814,2,24,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
113294,3,1,,Exploration Permit for Minerals (EPM) 15356 	Page ii,,,,Exploration Permit for Minerals (EPM) 15356 	Page ii
113294,3,2,,Partial Relinquishment Report for Period Ending May 2016,,,,Partial Relinquishment Report for Period Ending May 2016
113294,3,3,,Table of Contents,,,,Table of Contents
113294,3,4,,Summary ,cyfra1 ,,,Summary cyfra1 
113294,3,5,cyfra1 punkt , Introduction ,cyfra1 ,,,cyfra1 punkt  Introduction cyfra1 
113294,3,6,cyfra1 punkt cyfra2 , 	Resource Authority Information ,cyfra1 ,,,cyfra1 punkt cyfra2  	Resource Authority Information cyfra1 
113294,3,7,cyfra1 punkt cyfra2 , 	General Area Information ,cyfra1 ,,,cyfra1 punkt cyfra2  	General Area Information cyfra1 
113294,3,8,cyfra1 punkt cyfra2 , 	Location Map - Resource Authority ,cyfra1 ,,,cyfra1 punkt cyfra2  	Location Map - Resource Authority cyfra1 
113294,3,9,cyfra1 punkt cyfra2 , 	Regional Geology ,cyfra1 ,,,cyfra1 punkt cyfra2  	Regional Geology cyfra1 
113294,3,10,cyfra1 punkt cyfra2 , 	Purpose of Partial Relinquishment Report ,cyfra1 ,,,cyfra1 punkt cyfra2  	Purpose of Partial Relinquishment Report cyfra1 
113294,3,11,cyfra1 punkt , 	Technical Summary ,cyfra1 ,,,cyfra1 punkt  	Technical Summary cyfra1 
113294,3,12,cyfra1 punkt cyfra2 , 	Previous Work and Work in the Reporting Period ,cyfra1 ,,,cyfra1 punkt cyfra2  	Previous Work and Work in the Reporting Period cyfra1 
113294,3,13,cyfra1 punkt cyfra2 , 	Local Geology and Mineralisation ,cyfra1 ,,,cyfra1 punkt cyfra2  	Local Geology and Mineralisation cyfra1 
113294,3,14,cyfra1 punkt , Conclusion ,cyfra1 ,,,cyfra1 punkt  Conclusion cyfra1 
113294,3,15,cyfra1 punkt cyfra2 , 	Potential Mineral Discovery ,cyfra1 ,,,cyfra1 punkt cyfra2  	Potential Mineral Discovery cyfra1 
113294,3,16,cyfra1 punkt cyfra2 , 	Reasons for Relinquishment ,cyfra1 ,,,cyfra1 punkt cyfra2  	Reasons for Relinquishment cyfra1 
113294,3,17,,Reference List ,cyfra1 ,,,Reference List cyfra1 
113294,3,18,,LIST OF TABLES,,,,LIST OF TABLES
113294,3,19,,Table 1 - EPM 15356 Summary Information ,cyfra1 ,,,Table 1 - EPM 15356 Summary Information cyfra1 
113294,3,20,,Table 2 - Sub-blocks to be Retained ,cyfra1 ,,,Table 2 - Sub-blocks to be Retained cyfra1 
113294,3,21,,FIGURES,,,,FIGURES
113294,3,22,,EPM 15356 Sub-blocks Layout Plan 	(Drawing No. 1022.071),,,,EPM 15356 Sub-blocks Layout Plan 	(Drawing No. 1022.071)
113294,3,23,cyfra1 , June 2019 / file ref. 1022_500_048 	GROUNDWORK p u S,,,,cyfra1  June 2019 / file ref. 1022_500_048 	GROUNDWORK p u S
11527,2,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
11527,2,2,,Page No.,,,,Page No.
11527,2,3,,SUMMARY 	I,,,,SUMMARY 	I
11527,2,4,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
11527,2,5,cyfra1 punkt cyfra2 , 	Scope ,cyfra1 ,,,cyfra1 punkt cyfra2  	Scope cyfra1 
11527,2,6,cyfra1 punkt cyfra2 , 	Location and Access ,cyfra1 ,,,cyfra1 punkt cyfra2  	Location and Access cyfra1 
11527,2,7,cyfra1 punkt cyfra2 , 	Tenement Details ,cyfra1 ,,,cyfra1 punkt cyfra2  	Tenement Details cyfra1 
11527,2,8,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	GEOLOGY cyfra1 
11527,2,9,cyfra1 punkt , 	EXPLORATION ,cyfra1 ,,,cyfra1 punkt  	EXPLORATION cyfra1 
11527,2,10,cyfra1 punkt cyfra2 , 	Previous Work ,cyfra1 ,,,cyfra1 punkt cyfra2  	Previous Work cyfra1 
11527,2,11,cyfra1 punkt cyfra2 , 	Exploration During the Period ,cyfra1 ,,,cyfra1 punkt cyfra2  	Exploration During the Period cyfra1 
11527,2,12,cyfra1 punkt , 	COAL RESOURCES ,cyfra1 ,,,cyfra1 punkt  	COAL RESOURCES cyfra1 
11527,2,13,cyfra1 punkt cyfra2 , 	General ,cyfra1 ,,,cyfra1 punkt cyfra2  	General cyfra1 
11527,2,14,cyfra1 punkt cyfra2 , 	Coal Reserves ,cyfra1 ,,,cyfra1 punkt cyfra2  	Coal Reserves cyfra1 
11527,2,15,cyfra1 punkt cyfra2 , 	Coal Analysis ,cyfra1 ,,,cyfra1 punkt cyfra2  	Coal Analysis cyfra1 
11527,2,16,cyfra1 punkt , 	FUTURE WORK ,cyfra1 ,,,cyfra1 punkt  	FUTURE WORK cyfra1 
11527,2,17,cyfra1 punkt , 	REFERENCES ,cyfra1 ,,,cyfra1 punkt  	REFERENCES cyfra1 
11527,2,18,cyfra1 ,b,,,,cyfra1 b
15042,3,1,,CONTENTS,,,,CONTENTS
15042,3,2,,PAGE NO.,,,,PAGE NO.
15042,3,3,,Introduction ,cyfra1 ,,,Introduction cyfra1 
15042,3,4,,Regional Geology and Stratigraphy ,cyfra1 ,,,Regional Geology and Stratigraphy cyfra1 
15042,3,5,,Previous Exploration ,cyfra1 ,,,Previous Exploration cyfra1 
15042,3,6,,Field Operations ,cyfra1 ,,,Field Operations cyfra1 
15042,3,7,,a) 	Permitting. line clearing and fencing,,,,a) 	Permitting. line clearing and fencing
15042,3,8,,b) 	Drilling,,,,b) 	Drilling
15042,3,9,,c) 	Data Collection,,,,c) 	Data Collection
15042,3,10,,d) 	Static Control,,,,d) 	Static Control
15042,3,11,,Data Processing ,cyfra1 ,,,Data Processing cyfra1 
15042,3,12,,Interpretation ,cyfra1 ,1.0,manual,Interpretation cyfra1 
15042,3,13,,Conclusions and Recommendations ,cyfra1 ,,,Conclusions and Recommendations cyfra1 
15568,2,1,,CONTENTS,,,,CONTENTS
15568,2,2,,PAGE,,,,PAGE
15568,2,3,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
15568,2,4,cyfra1 punkt , TENURE ,cyfra1 ,,,cyfra1 punkt  TENURE cyfra1 
15568,2,5,cyfra1 punkt , AUSTAMAX EXPLORATION ACTIVITIES,,,,cyfra1 punkt  AUSTAMAX EXPLORATION ACTIVITIES
15568,2,6,cyfra1 punkt cyfra2 punkt cyfra3 , to 28.11.85 ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  to 28.11.85 cyfra1 
15568,2,7,cyfra1 punkt , EXPLORATION PLANNED,,,,cyfra1 punkt  EXPLORATION PLANNED
15568,2,8,cyfra1 punkt cyfra2 punkt cyfra3 , to 28.05.86 ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  to 28.05.86 cyfra1 
15568,2,9,cyfra1 punkt , PERSONNEL INVOLVEMENT AND EXPENDITURE STATEMENT ,cyfra1 ,,,cyfra1 punkt  PERSONNEL INVOLVEMENT AND EXPENDITURE STATEMENT cyfra1 
15568,2,10,cyfra1 punkt , REFERENCES ,cyfra1 ,,,cyfra1 punkt  REFERENCES cyfra1 
15648,2,1,,CONTENTS,,,,CONTENTS
15648,2,2,,PAGE NO.,,,,PAGE NO.
15648,2,3,cyfra1 punkt , SUMMARY ,cyfra1 ,,,cyfra1 punkt  SUMMARY cyfra1 
15648,2,4,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
15648,2,5,cyfra1 punkt , DATA ACQUISITION ,cyfra1 ,,,cyfra1 punkt  DATA ACQUISITION cyfra1 
15648,2,6,cyfra1 punkt cyfra2 , Seismic Programme ,cyfra1 ,,,cyfra1 punkt cyfra2  Seismic Programme cyfra1 
15648,2,7,cyfra1 punkt cyfra2 , Parameter Selection ,cyfra1 ,,,cyfra1 punkt cyfra2  Parameter Selection cyfra1 
15648,2,8,cyfra1 punkt cyfra2 , Summary of Acquisition Operations ,cyfra1 ,,,cyfra1 punkt cyfra2  Summary of Acquisition Operations cyfra1 
15648,2,9,cyfra1 punkt , DATA PROCESSING ,cyfra1 ,,,cyfra1 punkt  DATA PROCESSING cyfra1 
15648,2,10,cyfra1 punkt , GEOLOGICAL SUMMARY ,cyfra1 ,,,cyfra1 punkt  GEOLOGICAL SUMMARY cyfra1 
15648,2,11,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,,,cyfra1 punkt cyfra2  Introduction cyfra1 
15648,2,12,cyfra1 punkt cyfra2 , Adavale Basin ,cyfra1 ,,,cyfra1 punkt cyfra2  Adavale Basin cyfra1 
15648,2,13,cyfra1 punkt cyfra2 , Galilee Basin ,cyfra1 ,,,cyfra1 punkt cyfra2  Galilee Basin cyfra1 
15648,2,14,cyfra1 punkt cyfra2 , Eromanga Basin ,cyfra1 ,,,cyfra1 punkt cyfra2  Eromanga Basin cyfra1 
15648,2,15,cyfra1 punkt , GEOPHYSICAL INTERPRETATION ,cyfra1 ,,,cyfra1 punkt  GEOPHYSICAL INTERPRETATION cyfra1 
15648,2,16,cyfra1 punkt cyfra2 , Discussion of Interpretation and Maps Produced ,cyfra1 ,,,cyfra1 punkt cyfra2  Discussion of Interpretation and Maps Produced cyfra1 
15648,2,17,cyfra1 punkt , PROSPECTS AND LEADS ,cyfra1 ,,,cyfra1 punkt  PROSPECTS AND LEADS cyfra1 
15648,2,18,cyfra1 punkt cyfra2 , Prospect ,cyfra1 ,,,cyfra1 punkt cyfra2  Prospect cyfra1 
15648,2,19,cyfra1 punkt cyfra2 , Leads ,cyfra1 ,,,cyfra1 punkt cyfra2  Leads cyfra1 
15648,2,20,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  CONCLUSIONS cyfra1 
15648,2,21,cyfra1 punkt , RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  RECOMMENDATIONS cyfra1 
15648,2,22,cyfra1 punkt , REFERENCES ,cyfra1 ,,,cyfra1 punkt  REFERENCES cyfra1 
17077,2,1,,CR#17077,,,,CR#17077
17077,2,2,,CONTENTS,,,,CONTENTS
17077,2,3,,Pages,,,,Pages
17077,2,4,,INTRODUCTION,,,,INTRODUCTION
17077,2,5,cyfra1 punkt , 	LOCATION AND ACCESS ,cyfra1 ,,,cyfra1 punkt  	LOCATION AND ACCESS cyfra1 
17077,2,6,cyfra1 punkt ," 	TOPOGRAPHY, VEGETATION AND CLIMATE ",cyfra1 ,,,"cyfra1 punkt  	TOPOGRAPHY, VEGETATION AND CLIMATE cyfra1 "
17077,2,7,cyfra1 punkt , 	TENURE ,cyfra1 ,,,cyfra1 punkt  	TENURE cyfra1 
17077,2,8,cyfra1 punkt , 	REGIONAL GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	REGIONAL GEOLOGY cyfra1 
17077,2,9,cyfra1 punkt , 	MAGNESITE ,cyfra1 ,,,cyfra1 punkt  	MAGNESITE cyfra1 
17077,2,10,cyfra1 punkt cyfra2 , Past Exploration ,cyfra1 ,,,cyfra1 punkt cyfra2  Past Exploration cyfra1 
17077,2,11,cyfra1 punkt cyfra2 , Work by QMC on Adjacent ATP's ,cyfra1 ,,,cyfra1 punkt cyfra2  Work by QMC on Adjacent ATP's cyfra1 
17077,2,12,cyfra1 punkt cyfra2 , Exploration within ATP 4208M ,cyfra1 ,,,cyfra1 punkt cyfra2  Exploration within ATP 4208M cyfra1 
17077,2,13,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS cyfra1 
17077,2,14,,REFERENCES,,,,REFERENCES
17077,2,15,,APPENDIX,,,,APPENDIX
17077,2,16,,OPEN FILE,,,,OPEN FILE
20616,2,1,,LIST OF CONTENTS,,,,LIST OF CONTENTS
20616,2,2,cyfra1 punkt , 	INTRODUCTION,,,,cyfra1 punkt  	INTRODUCTION
20616,2,3,cyfra1 punkt , 	TENURE,,,,cyfra1 punkt  	TENURE
20616,2,4,cyfra1 punkt , 	REGIONAL GEOLOGY,,,,cyfra1 punkt  	REGIONAL GEOLOGY
20616,2,5,cyfra1 punkt , 	EXPLORATION ACTIVITIES,,,,cyfra1 punkt  	EXPLORATION ACTIVITIES
20616,2,6,cyfra1 punkt cyfra2 , 	Geochemistry,,,,cyfra1 punkt cyfra2  	Geochemistry
20616,2,7,cyfra1 punkt cyfra2 punkt cyfra3 ," 	""Blanket"" Stream Sediment Sampling",,,,"cyfra1 punkt cyfra2 punkt cyfra3  	""Blanket"" Stream Sediment Sampling"
20616,2,8,cyfra1 punkt cyfra2 punkt cyfra3 , 	Follow-up Stream Sediment Sampling,,,,cyfra1 punkt cyfra2 punkt cyfra3  	Follow-up Stream Sediment Sampling
20616,2,9,cyfra1 punkt cyfra2 punkt cyfra3 , 	Soil Geochemistry,,,,cyfra1 punkt cyfra2 punkt cyfra3  	Soil Geochemistry
20616,2,10,cyfra1 punkt cyfra2 , 	Geological Reconnaissance,,,,cyfra1 punkt cyfra2  	Geological Reconnaissance
20616,2,11,cyfra1 punkt , 	INTERPRETATION OF EXPLORATION RESULTS,,,,cyfra1 punkt  	INTERPRETATION OF EXPLORATION RESULTS
20616,2,12,cyfra1 punkt cyfra2 ," 	""Blanket"" Stream Sediment Sampling",,,,"cyfra1 punkt cyfra2  	""Blanket"" Stream Sediment Sampling"
20616,2,13,cyfra1 punkt cyfra2 , 	Follow-up Stream Sediment Sampling,,,,cyfra1 punkt cyfra2  	Follow-up Stream Sediment Sampling
20616,2,14,cyfra1 punkt cyfra2 , 	Soil Geochemistry,,,,cyfra1 punkt cyfra2  	Soil Geochemistry
20616,2,15,cyfra1 punkt cyfra2 , 	Geological Reconnaissance,,,,cyfra1 punkt cyfra2  	Geological Reconnaissance
20616,2,16,cyfra1 punkt , 	CONCLUSIONS,,,,cyfra1 punkt  	CONCLUSIONS
20616,2,17,cyfra1 punkt , 	EXPENDITURE,,,,cyfra1 punkt  	EXPENDITURE
20616,2,18,cyfra1 punkt , 	BIBLIOGRAPHY,,,,cyfra1 punkt  	BIBLIOGRAPHY
21622,3,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
21622,3,2,,Page,,,,Page
21622,3,3,,CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,CONCLUSIONS AND RECOMMENDATIONS cyfra1 
21622,3,4,cyfra1 punkt , 	SUMMARY ,cyfra1 ,,,cyfra1 punkt  	SUMMARY cyfra1 
21622,3,5,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
21622,3,6,cyfra1 punkt cyfra2 , TENEMENT DETAILS ,cyfra1 ,,,cyfra1 punkt cyfra2  TENEMENT DETAILS cyfra1 
21622,3,7,cyfra1 punkt cyfra2 , LOCATION AND ACCESS ,cyfra1 ,,,cyfra1 punkt cyfra2  LOCATION AND ACCESS cyfra1 
21622,3,8,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	GEOLOGY cyfra1 
21622,3,9,cyfra1 punkt cyfra2 , REGIONAL GEOLOGY ,cyfra1 ,,,cyfra1 punkt cyfra2  REGIONAL GEOLOGY cyfra1 
21622,3,10,cyfra1 punkt cyfra2 , LOCAL GEOLOGY ,cyfra1 ,,,cyfra1 punkt cyfra2  LOCAL GEOLOGY cyfra1 
21622,3,11,cyfra1 punkt cyfra2 , MINERALISATION ,cyfra1 ,,,cyfra1 punkt cyfra2  MINERALISATION cyfra1 
21622,3,12,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,,,cyfra1 punkt  	WORK CONDUCTED cyfra1 
21622,3,13,cyfra1 punkt , 	GEOCHEMISTRY ,cyfra1 ,,,cyfra1 punkt  	GEOCHEMISTRY cyfra1 
21622,3,14,cyfra1 punkt cyfra2 , STREAM SEDIMENT SAMPLING ,cyfra1 ,,,cyfra1 punkt cyfra2  STREAM SEDIMENT SAMPLING cyfra1 
21622,3,15,cyfra1 punkt cyfra2 punkt cyfra3 , -80 Mesh Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  -80 Mesh Sampling cyfra1 
21622,3,16,cyfra1 punkt cyfra2 punkt cyfra3 , BLEG Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  BLEG Sampling cyfra1 
21622,3,17,cyfra1 punkt cyfra2 , SOIL SAMPLING ,cyfra1 ,,,cyfra1 punkt cyfra2  SOIL SAMPLING cyfra1 
21622,3,18,cyfra1 punkt cyfra2 , ROCK SAMPLING ,cyfra1 ,,,cyfra1 punkt cyfra2  ROCK SAMPLING cyfra1 
21622,3,19,cyfra1 punkt cyfra2 punkt cyfra3 , Retina Shear Zone ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Retina Shear Zone cyfra1 
21622,3,20,,Southern Extension,,,,Southern Extension
21622,3,21,cyfra1 punkt cyfra2 punkt cyfra3 , Hurricane Shear Zone ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Hurricane Shear Zone cyfra1 
21622,3,22,cyfra1 punkt cyfra2 punkt cyfra3 , Basic Volcanic/chert - ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Basic Volcanic/chert - cyfra1 
21622,3,23,,Terrace Creek,,,,Terrace Creek
21622,3,24,cyfra1 punkt cyfra2 punkt cyfra3 , Other Areas ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Other Areas cyfra1 
21622,3,25,cyfra1 punkt , 	PROSPECT EVALUATION ,cyfra1 ,,,cyfra1 punkt  	PROSPECT EVALUATION cyfra1 
21622,3,26,cyfra1 punkt cyfra2 , BELLEVUE TREND PROSPECT ,cyfra1 ,,,cyfra1 punkt cyfra2  BELLEVUE TREND PROSPECT cyfra1 
21659,3,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
21659,3,2,,Page,,,,Page
21659,3,3,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
21659,3,4,cyfra1 punkt , 	TENEMENT HISTORY ,cyfra1 ,,,cyfra1 punkt  	TENEMENT HISTORY cyfra1 
21659,3,5,cyfra1 punkt cyfra2 , General,,,,cyfra1 punkt cyfra2  General
21659,3,6,cyfra1 punkt cyfra2 , Authority to Prospect 5484M,,,,cyfra1 punkt cyfra2  Authority to Prospect 5484M
21659,3,7,,Little Stockman Creek,,,,Little Stockman Creek
21659,3,8,cyfra1 punkt cyfra2 , Authority to Prospect 5539M,,,,cyfra1 punkt cyfra2  Authority to Prospect 5539M
21659,3,9,,Mount Mambury,,,,Mount Mambury
21659,3,10,cyfra1 punkt cyfra2 , Authority to Prospect 5899M,,,,cyfra1 punkt cyfra2  Authority to Prospect 5899M
21659,3,11,,Stockman Creek,,,,Stockman Creek
21659,3,12,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,,,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 
21659,3,13,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,,,cyfra1 punkt  	WORK CONDUCTED cyfra1 
21659,3,14,cyfra1 punkt , 	HEAVY MINERAL SAMPLING ,cyfra1 ,,,cyfra1 punkt  	HEAVY MINERAL SAMPLING cyfra1 
21659,3,15,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	GEOLOGY cyfra1 
21659,3,16,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,,,cyfra1 punkt cyfra2  Introduction cyfra1 
21659,3,17,cyfra1 punkt cyfra2 , Stockman Horizon ,cyfra1 ,,,cyfra1 punkt cyfra2  Stockman Horizon cyfra1 
21659,3,18,cyfra1 punkt cyfra2 , Geochemistry ,cyfra1 ,,,cyfra1 punkt cyfra2  Geochemistry cyfra1 
21659,3,19,cyfra1 punkt , 	GEOPHYSICS ,cyfra1 ,,,cyfra1 punkt  	GEOPHYSICS cyfra1 
21659,3,20,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,,,cyfra1 punkt cyfra2  Introduction cyfra1 
21659,3,21,cyfra1 punkt cyfra2 , Stockman Grid Moving Loop ,cyfra1 ,,,cyfra1 punkt cyfra2  Stockman Grid Moving Loop cyfra1 
21659,3,22,,SIROTEM,,,,SIROTEM
21659,3,23,cyfra1 punkt cyfra2 , By Chance Fixed Loop SIROTEM ,cyfra1 ,,,cyfra1 punkt cyfra2  By Chance Fixed Loop SIROTEM cyfra1 
21659,3,24,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 
21838,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
21838,3,2,,Page,,0.0,legacy,Page
21838,3,3,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	INTRODUCTION cyfra1 
21838,3,4,cyfra1 punkt , 	TENEMENT HISTORY ,cyfra1 ,1.0,legacy,cyfra1 punkt  	TENEMENT HISTORY cyfra1 
21838,3,5,cyfra1 punkt cyfra2 , Authority to Prospect 5899M ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Authority to Prospect 5899M cyfra1 
21838,3,6,,"""Stockman Creek""",,0.0,legacy,"""Stockman Creek"""
21838,3,7,cyfra1 punkt cyfra2 , Authority to Prospect 6050M ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Authority to Prospect 6050M cyfra1 
21838,3,8,,"""Einasleigh""",,0.0,legacy,"""Einasleigh"""
21838,3,9,cyfra1 punkt , 	WORK CONDUCTED ,cyfra1 ,1.0,legacy,cyfra1 punkt  	WORK CONDUCTED cyfra1 
21838,3,10,cyfra1 punkt , 	GEOPHYSICS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	GEOPHYSICS cyfra1 
21838,3,11,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Introduction cyfra1 
21838,3,12,cyfra1 punkt cyfra2 , Railway Flats and Coolaba Flats ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Railway Flats and Coolaba Flats cyfra1 
21838,3,13,,Moving Loop,,0.0,legacy,Moving Loop
21838,3,14,cyfra1 punkt cyfra2 , Coolaba Flats Fixed Loop ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Coolaba Flats Fixed Loop cyfra1 
21838,3,15,cyfra1 punkt cyfra2 , Railway Flats Fixed LOOP SIROTEM ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Railway Flats Fixed LOOP SIROTEM cyfra1 
21838,3,16,cyfra1 punkt cyfra2 , Stockman Creek Fixed LOOP SIROTEM ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Stockman Creek Fixed LOOP SIROTEM cyfra1 
21838,3,17,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 
21838,3,18,cyfra1 punkt , 	REFERENCES ,cyfra1 ,1.0,legacy,cyfra1 punkt  	REFERENCES cyfra1 
21838,3,19,,APPENDIX I,,0.0,legacy,APPENDIX I
21838,3,20,,SIROTEM Profiles,,0.0,legacy,SIROTEM Profiles
21899,3,1,,CONTENTS,,,,CONTENTS
21899,3,2,,PAGE NO.,,,,PAGE NO.
21899,3,3,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
21899,3,4,cyfra1 punkt cyfra2 punkt , Exploration Objectives ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  Exploration Objectives cyfra1 
21899,3,5,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,,,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 
21899,3,6,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	GEOLOGY cyfra1 
21899,3,7,cyfra1 punkt , 	EXPLORATION PROGRAMME ,cyfra1 ,,,cyfra1 punkt  	EXPLORATION PROGRAMME cyfra1 
21899,3,8,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS cyfra1 
22568,3,1,,CONTENTS,,,,CONTENTS
22568,3,2,,PAGE NO.,,,,PAGE NO.
22568,3,3,,SUMMARY,,,,SUMMARY
22568,3,4,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
22568,3,5,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	GEOLOGY cyfra1 
22568,3,6,cyfra1 punkt cyfra2 , 	Regiona Geological Setting of the,,,,cyfra1 punkt cyfra2  	Regiona Geological Setting of the
22568,3,7,,Drummond Basin ,cyfra1 ,,,Drummond Basin cyfra1 
22568,3,8,cyfra1 punkt cyfra2 , Local Geology and Aeromagnetic,,,,cyfra1 punkt cyfra2  Local Geology and Aeromagnetic
22568,3,9,,Interpretation of Exploration Permit,,,,Interpretation of Exploration Permit
22568,3,10,,for Minerals 7275 ,cyfra1 ,,,for Minerals 7275 cyfra1 
22568,3,11,cyfra1 punkt , 	EXPLORATION BY BHP GOLD MINES LIMITED ,cyfra1 ,,,cyfra1 punkt  	EXPLORATION BY BHP GOLD MINES LIMITED cyfra1 
22568,3,12,cyfra1 punkt cyfra2 , 	RAB Drilling ,cyfra1 ,,,cyfra1 punkt cyfra2  	RAB Drilling cyfra1 
