DocID,PageNum,LineNum,Text,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
111218,3,39,Figure 14: 2120m depth slice image over greyscale RTP cnorm image 	18,,Figure 14: 2120m depth slice image over greyscale RTP cnorm image ,cyfra1 ,Figure 14: 2120m depth slice image over greyscale RTP cnorm image cyfra1 ,0,auto
111218,3,40,ii,,ii,,ii,0,auto
11127,2,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
11127,2,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
11127,2,3,1. INTRODUCTION,cyfra1 punkt , INTRODUCTION,,cyfra1 punkt  INTRODUCTION,1,auto
11127,2,4,1.1 Area Selection,cyfra1 punkt cyfra2 , Area Selection,,cyfra1 punkt cyfra2  Area Selection,2,auto
11127,2,5,1.2 Title,cyfra1 punkt cyfra2 , Title,,cyfra1 punkt cyfra2  Title,1,auto
11127,2,6,2. 	REGIONAL AND LOCAL GEOLOGY,cyfra1 punkt , 	REGIONAL AND LOCAL GEOLOGY,,cyfra1 punkt  	REGIONAL AND LOCAL GEOLOGY,1,auto
11127,2,7,3. 	PREVIOUS WORK,cyfra1 punkt , 	PREVIOUS WORK,,cyfra1 punkt  	PREVIOUS WORK,1,auto
11127,2,8,4. 	EXPLORATION BY SELTRUST MINING CORPORATION,cyfra1 punkt , 	EXPLORATION BY SELTRUST MINING CORPORATION,,cyfra1 punkt  	EXPLORATION BY SELTRUST MINING CORPORATION,1,auto
11127,2,9,4.1 Geological Reconnaissance and Rock Chip Sampling,cyfra1 punkt cyfra2 , Geological Reconnaissance and Rock Chip Sampling,,cyfra1 punkt cyfra2  Geological Reconnaissance and Rock Chip Sampling,2,auto
11127,2,10,4.2 Ground Geophysics,cyfra1 punkt cyfra2 , Ground Geophysics,,cyfra1 punkt cyfra2  Ground Geophysics,2,auto
11127,2,11,4.2.1 	Combined SIROTEM and Magnetic Survey,cyfra1 punkt cyfra2 punkt cyfra3 , 	Combined SIROTEM and Magnetic Survey,,cyfra1 punkt cyfra2 punkt cyfra3  	Combined SIROTEM and Magnetic Survey,2,auto
11127,2,12,4.2.2 	Wonomo Waterhole Magnetic Survey,cyfra1 punkt cyfra2 punkt cyfra3 , 	Wonomo Waterhole Magnetic Survey,,cyfra1 punkt cyfra2 punkt cyfra3  	Wonomo Waterhole Magnetic Survey,2,auto
11127,2,13,4.2.3 	Reconnaissance Ground Magnetic Surveys,cyfra1 punkt cyfra2 punkt cyfra3 , 	Reconnaissance Ground Magnetic Surveys,,cyfra1 punkt cyfra2 punkt cyfra3  	Reconnaissance Ground Magnetic Surveys,2,auto
11127,2,14,4.3 Percussion Drilling,cyfra1 punkt cyfra2 , Percussion Drilling,,cyfra1 punkt cyfra2  Percussion Drilling,2,auto
11127,2,15,5. 	EXPENDITURE,cyfra1 punkt , 	EXPENDITURE,,cyfra1 punkt  	EXPENDITURE,1,auto
11127,2,16,6. 	CONCLUSIONS AND RECOMMENDATIONS,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS,,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS,1,auto
11127,2,17,7. REFERENCES,cyfra1 punkt , REFERENCES,,cyfra1 punkt  REFERENCES,1,auto
11128,2,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
11128,2,2,l. SUMMARY 	1,,l. SUMMARY ,cyfra1 ,l. SUMMARY cyfra1 ,1,auto
11128,2,3,2. 	INTRODUCTION 	2,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
11128,2,4,3. GEOLOGY 	2,cyfra1 punkt , GEOLOGY ,cyfra1 ,cyfra1 punkt  GEOLOGY cyfra1 ,1,auto
11128,2,5,3.1. I. Genera 	2,cyfra1 punkt cyfra2 punkt , I. Genera ,cyfra1 ,cyfra1 punkt cyfra2 punkt  I. Genera cyfra1 ,2,auto
11128,2,6,3.2. Stratigraphy 	2,cyfra1 punkt cyfra2 punkt , Stratigraphy ,cyfra1 ,cyfra1 punkt cyfra2 punkt  Stratigraphy cyfra1 ,2,auto
11128,2,7,3.2.1 Basement Rocks 	2,cyfra1 punkt cyfra2 punkt cyfra3 , Basement Rocks ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Basement Rocks cyfra1 ,2,auto
11128,2,8,3.2.2. Tertiary Sediments 	3,cyfra1 punkt cyfra2 punkt cyfra3 ,. Tertiary Sediments ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3 . Tertiary Sediments cyfra1 ,2,auto
11128,2,9,3.2.3. Tertiary Basalts 	3,cyfra1 punkt cyfra2 punkt cyfra3 ,. Tertiary Basalts ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3 . Tertiary Basalts cyfra1 ,2,auto
11128,2,10,3.2.4. Cainozoic 	3,cyfra1 punkt cyfra2 punkt cyfra3 ,. Cainozoic ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3 . Cainozoic cyfra1 ,2,auto
11128,2,11,4. 	OIL SHALE OCCURRENCES 	3,cyfra1 punkt , 	OIL SHALE OCCURRENCES ,cyfra1 ,cyfra1 punkt  	OIL SHALE OCCURRENCES cyfra1 ,1,auto
11128,2,12,5. 	CONCLUSIONS AND RECOMMENDATLONS 	4,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATLONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATLONS cyfra1 ,1,auto
11128,2,13,6. REFERENCES 	5,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,1,auto
11128,2,14,FIGURES,,FIGURES,,FIGURES,0,auto
11128,2,15,FIGURE J 	A to P 3098M - Location Diagram,,FIGURE J 	A to P 3098M - Location Diagram,,FIGURE J 	A to P 3098M - Location Diagram,0,auto
11128,2,16,FIGURE 2 	A to P 3098M - General Geology.,,FIGURE 2 	A to P 3098M - General Geology.,,FIGURE 2 	A to P 3098M - General Geology.,0,auto
11148,2,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
11148,2,2,Page,,Page,,Page,0,auto
11148,2,3,1.0 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
11148,2,4,2.0 	EXPLORATION IN RELINQUISHED AREA 	1,cyfra1 punkt , 	EXPLORATION IN RELINQUISHED AREA ,cyfra1 ,cyfra1 punkt  	EXPLORATION IN RELINQUISHED AREA cyfra1 ,1,auto
11148,2,5,2.1 Drilling,cyfra1 punkt cyfra2 , Drilling,,cyfra1 punkt cyfra2  Drilling,2,auto
11148,2,6,2.2 Petrophysical Logging,cyfra1 punkt cyfra2 , Petrophysical Logging,,cyfra1 punkt cyfra2  Petrophysical Logging,1,auto
11148,2,7,2.3 Coal Quality,cyfra1 punkt cyfra2 , Coal Quality,,cyfra1 punkt cyfra2  Coal Quality,1,auto
11148,2,8,3.0 	GEOLOGY 	3,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
11148,2,9,3.1 Regional Geology,cyfra1 punkt cyfra2 , Regional Geology,,cyfra1 punkt cyfra2  Regional Geology,2,auto
11148,2,10,3.2 Drilling Results in the Relinquished Area,cyfra1 punkt cyfra2 , Drilling Results in the Relinquished Area,,cyfra1 punkt cyfra2  Drilling Results in the Relinquished Area,2,auto
11148,2,11,4.0 	CONCLUSIONS 	6,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS cyfra1 ,1,auto
11148,2,12,5.0 	SCHEDULE OF AREA RELINQUISHED 	7,cyfra1 punkt , 	SCHEDULE OF AREA RELINQUISHED ,cyfra1 ,cyfra1 punkt  	SCHEDULE OF AREA RELINQUISHED cyfra1 ,2,auto
11148,2,13,6.0 	REFERENCES 	8,cyfra1 punkt , 	REFERENCES ,cyfra1 ,cyfra1 punkt  	REFERENCES cyfra1 ,1,auto
112814,2,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
112814,2,2,INTRODUCTION 	4,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,1,auto
112814,2,3,Location and Access 	4,,Location and Access ,cyfra1 ,Location and Access cyfra1 ,0,auto
112814,2,4,TENURE 	6,,TENURE ,cyfra1 ,TENURE cyfra1 ,1,auto
112814,2,5,GEOLOGY AND STRATIGRAPHY 	8,,GEOLOGY AND STRATIGRAPHY ,cyfra1 ,GEOLOGY AND STRATIGRAPHY cyfra1 ,1,auto
112814,2,7,PREVIOUS EXPLORATION AND DISCUSSION - OPEN FILE 	13,,PREVIOUS EXPLORATION AND DISCUSSION - OPEN FILE ,cyfra1 ,PREVIOUS EXPLORATION AND DISCUSSION - OPEN FILE cyfra1 ,1,auto
112814,2,8,"CLUTHA DEVELOPMENT PTY LTD, ATP 13C 	13",,"CLUTHA DEVELOPMENT PTY LTD, ATP 13C ",cyfra1 ,"CLUTHA DEVELOPMENT PTY LTD, ATP 13C cyfra1 ",1,auto
112814,2,9,"ST JOSEPH PHELPS DODGE EXPLORATION PTY LTD, ATP49C 	13",,"ST JOSEPH PHELPS DODGE EXPLORATION PTY LTD, ATP49C ",cyfra1 ,"ST JOSEPH PHELPS DODGE EXPLORATION PTY LTD, ATP49C cyfra1 ",1,auto
112814,2,10,"MINES ADMINISTRATION PTY LTD, ATP72C: 	13",,"MINES ADMINISTRATION PTY LTD, ATP72C: ",cyfra1 ,"MINES ADMINISTRATION PTY LTD, ATP72C: cyfra1 ",1,auto
112814,2,11,"BROKEN HILL PROPRIETARY COMPANY LTD, ATP 93C 	13",,"BROKEN HILL PROPRIETARY COMPANY LTD, ATP 93C ",cyfra1 ,"BROKEN HILL PROPRIETARY COMPANY LTD, ATP 93C cyfra1 ",1,auto
112814,2,12,"PACIFIC CoAL PTY LTD, ATP2986M 	14",,"PACIFIC CoAL PTY LTD, ATP2986M ",cyfra1 ,"PACIFIC CoAL PTY LTD, ATP2986M cyfra1 ",1,auto
112814,2,13,"BHP MINERALS, ATPS 4252 AND 4228 	14",,"BHP MINERALS, ATPS 4252 AND 4228 ",cyfra1 ,"BHP MINERALS, ATPS 4252 AND 4228 cyfra1 ",1,auto
112814,2,14,"ABERFOYLE, EPM 7671 	14",,"ABERFOYLE, EPM 7671 ",cyfra1 ,"ABERFOYLE, EPM 7671 cyfra1 ",0,auto
112814,2,15,"SUNRISE MINING (NOW MOORVALE COAL), EPC660 	14",,"SUNRISE MINING (NOW MOORVALE COAL), EPC660 ",cyfra1 ,"SUNRISE MINING (NOW MOORVALE COAL), EPC660 cyfra1 ",1,auto
112814,2,16,"TALBOT GROUP EXPLORATION PTY LTD, EPC 707 	15",,"TALBOT GROUP EXPLORATION PTY LTD, EPC 707 ",cyfra1 ,"TALBOT GROUP EXPLORATION PTY LTD, EPC 707 cyfra1 ",0,auto
112814,2,17,"Rio TINTO EXPLORATION PTY LTD, EPC 645 MABBIN CREEK 	15",,"Rio TINTO EXPLORATION PTY LTD, EPC 645 MABBIN CREEK ",cyfra1 ,"Rio TINTO EXPLORATION PTY LTD, EPC 645 MABBIN CREEK cyfra1 ",0,auto
112814,2,18,"BHP BILLITON MINERALS EXPLORATION, EPCS 874, 876, 877, 878 	15",,"BHP BILLITON MINERALS EXPLORATION, EPCS 874, 876, 877, 878 ",cyfra1 ,"BHP BILLITON MINERALS EXPLORATION, EPCS 874, 876, 877, 878 cyfra1 ",1,auto
112814,2,19,STRATIGRAPHIC DRILLING BY GSQ 	16,,STRATIGRAPHIC DRILLING BY GSQ ,cyfra1 ,STRATIGRAPHIC DRILLING BY GSQ cyfra1 ,1,auto
112814,2,20,EXPLORATION STRATEGY 	17,,EXPLORATION STRATEGY ,cyfra1 ,EXPLORATION STRATEGY cyfra1 ,1,auto
112814,2,21,REASONS FOR RELINQUISHMENT 	17,,REASONS FOR RELINQUISHMENT ,cyfra1 ,REASONS FOR RELINQUISHMENT cyfra1 ,0,auto
112814,2,22,CONCLUSIONS AND FURTHER PROPOSED EXPLORATION 	17,,CONCLUSIONS AND FURTHER PROPOSED EXPLORATION ,cyfra1 ,CONCLUSIONS AND FURTHER PROPOSED EXPLORATION cyfra1 ,1,auto
112814,2,24,REFERENCES 	18,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,1,auto
113294,3,1,Exploration Permit for Minerals (EPM) 15356 	Page ii,,Exploration Permit for Minerals (EPM) 15356 	Page ii,,Exploration Permit for Minerals (EPM) 15356 	Page ii,0,auto
113294,3,2,Partial Relinquishment Report for Period Ending May 2016,,Partial Relinquishment Report for Period Ending May 2016,,Partial Relinquishment Report for Period Ending May 2016,0,auto
113294,3,3,Table of Contents,,Table of Contents,,Table of Contents,0,auto
113294,3,4,Summary 	1,,Summary ,cyfra1 ,Summary cyfra1 ,1,auto
113294,3,5,1. Introduction 	2,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,auto
113294,3,6,1.1 	Resource Authority Information 	2,cyfra1 punkt cyfra2 , 	Resource Authority Information ,cyfra1 ,cyfra1 punkt cyfra2  	Resource Authority Information cyfra1 ,2,auto
113294,3,7,1.2 	General Area Information 	2,cyfra1 punkt cyfra2 , 	General Area Information ,cyfra1 ,cyfra1 punkt cyfra2  	General Area Information cyfra1 ,2,auto
113294,3,8,1.3 	Location Map - Resource Authority 	3,cyfra1 punkt cyfra2 , 	Location Map - Resource Authority ,cyfra1 ,cyfra1 punkt cyfra2  	Location Map - Resource Authority cyfra1 ,2,auto
113294,3,9,1.4 	Regional Geology 	4,cyfra1 punkt cyfra2 , 	Regional Geology ,cyfra1 ,cyfra1 punkt cyfra2  	Regional Geology cyfra1 ,2,auto
113294,3,10,1.5 	Purpose of Partial Relinquishment Report 	4,cyfra1 punkt cyfra2 , 	Purpose of Partial Relinquishment Report ,cyfra1 ,cyfra1 punkt cyfra2  	Purpose of Partial Relinquishment Report cyfra1 ,2,auto
113294,3,11,2. 	Technical Summary 	5,cyfra1 punkt , 	Technical Summary ,cyfra1 ,cyfra1 punkt  	Technical Summary cyfra1 ,1,auto
113294,3,12,2.1 	Previous Work and Work in the Reporting Period 	5,cyfra1 punkt cyfra2 , 	Previous Work and Work in the Reporting Period ,cyfra1 ,cyfra1 punkt cyfra2  	Previous Work and Work in the Reporting Period cyfra1 ,2,auto
113294,3,13,2.2 	Local Geology and Mineralisation 	5,cyfra1 punkt cyfra2 , 	Local Geology and Mineralisation ,cyfra1 ,cyfra1 punkt cyfra2  	Local Geology and Mineralisation cyfra1 ,2,auto
113294,3,14,3. Conclusion 	6,cyfra1 punkt , Conclusion ,cyfra1 ,cyfra1 punkt  Conclusion cyfra1 ,1,auto
113294,3,15,3.1 	Potential Mineral Discovery 	6,cyfra1 punkt cyfra2 , 	Potential Mineral Discovery ,cyfra1 ,cyfra1 punkt cyfra2  	Potential Mineral Discovery cyfra1 ,2,auto
113294,3,16,3.2 	Reasons for Relinquishment 	6,cyfra1 punkt cyfra2 , 	Reasons for Relinquishment ,cyfra1 ,cyfra1 punkt cyfra2  	Reasons for Relinquishment cyfra1 ,2,auto
113294,3,17,Reference List 	7,,Reference List ,cyfra1 ,Reference List cyfra1 ,1,auto
113294,3,18,LIST OF TABLES,,LIST OF TABLES,,LIST OF TABLES,0,auto
113294,3,19,Table 1 - EPM 15356 Summary Information 	2,,Table 1 - EPM 15356 Summary Information ,cyfra1 ,Table 1 - EPM 15356 Summary Information cyfra1 ,0,auto
113294,3,20,Table 2 - Sub-blocks to be Retained 	2,,Table 2 - Sub-blocks to be Retained ,cyfra1 ,Table 2 - Sub-blocks to be Retained cyfra1 ,0,auto
113294,3,21,FIGURES,,FIGURES,,FIGURES,0,auto
113294,3,22,EPM 15356 Sub-blocks Layout Plan 	(Drawing No. 1022.071),,EPM 15356 Sub-blocks Layout Plan 	(Drawing No. 1022.071),,EPM 15356 Sub-blocks Layout Plan 	(Drawing No. 1022.071),0,auto
113294,3,23,19 June 2019 / file ref. 1022_500_048 	GROUNDWORK p u S,cyfra1 , June 2019 / file ref. 1022_500_048 	GROUNDWORK p u S,,cyfra1  June 2019 / file ref. 1022_500_048 	GROUNDWORK p u S,1,auto
11527,2,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
11527,2,2,Page No.,,Page No.,,Page No.,0,auto
11527,2,3,SUMMARY 	I,,SUMMARY 	I,,SUMMARY 	I,0,auto
11527,2,4,1.0 	INTRODUCTION 	2,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
11527,2,5,1.1 	Scope 	2,cyfra1 punkt cyfra2 , 	Scope ,cyfra1 ,cyfra1 punkt cyfra2  	Scope cyfra1 ,2,auto
11527,2,6,1.2 	Location and Access 	2,cyfra1 punkt cyfra2 , 	Location and Access ,cyfra1 ,cyfra1 punkt cyfra2  	Location and Access cyfra1 ,2,auto
11527,2,7,1.3 	Tenement Details 	2,cyfra1 punkt cyfra2 , 	Tenement Details ,cyfra1 ,cyfra1 punkt cyfra2  	Tenement Details cyfra1 ,2,auto
11527,2,8,2.0 	GEOLOGY 	3,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
11527,2,9,3.0 	EXPLORATION 	4,cyfra1 punkt , 	EXPLORATION ,cyfra1 ,cyfra1 punkt  	EXPLORATION cyfra1 ,1,auto
11527,2,10,3.1 	Previous Work 	4,cyfra1 punkt cyfra2 , 	Previous Work ,cyfra1 ,cyfra1 punkt cyfra2  	Previous Work cyfra1 ,2,auto
11527,2,11,3.2 	Exploration During the Period 	4,cyfra1 punkt cyfra2 , 	Exploration During the Period ,cyfra1 ,cyfra1 punkt cyfra2  	Exploration During the Period cyfra1 ,2,auto
11527,2,12,4.0 	COAL RESOURCES 	6,cyfra1 punkt , 	COAL RESOURCES ,cyfra1 ,cyfra1 punkt  	COAL RESOURCES cyfra1 ,1,auto
11527,2,13,4.1 	General 	6,cyfra1 punkt cyfra2 , 	General ,cyfra1 ,cyfra1 punkt cyfra2  	General cyfra1 ,2,auto
11527,2,14,4.2 	Coal Reserves 	6,cyfra1 punkt cyfra2 , 	Coal Reserves ,cyfra1 ,cyfra1 punkt cyfra2  	Coal Reserves cyfra1 ,2,auto
11527,2,15,4.3 	Coal Analysis 	7,cyfra1 punkt cyfra2 , 	Coal Analysis ,cyfra1 ,cyfra1 punkt cyfra2  	Coal Analysis cyfra1 ,2,auto
11527,2,16,5.0 	FUTURE WORK 	8,cyfra1 punkt , 	FUTURE WORK ,cyfra1 ,cyfra1 punkt  	FUTURE WORK cyfra1 ,1,auto
11527,2,17,6.0 	REFERENCES 	9,cyfra1 punkt , 	REFERENCES ,cyfra1 ,cyfra1 punkt  	REFERENCES cyfra1 ,1,auto
11527,2,18,3467b,cyfra1 ,b,,cyfra1 b,1,auto
15042,3,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
15042,3,2,PAGE NO.,,PAGE NO.,,PAGE NO.,0,auto
15042,3,3,Introduction 	1,,Introduction ,cyfra1 ,Introduction cyfra1 ,1,auto
15042,3,4,Regional Geology and Stratigraphy 	2,,Regional Geology and Stratigraphy ,cyfra1 ,Regional Geology and Stratigraphy cyfra1 ,1,auto
15042,3,5,Previous Exploration 	3,,Previous Exploration ,cyfra1 ,Previous Exploration cyfra1 ,1,auto
15042,3,6,Field Operations 	4,,Field Operations ,cyfra1 ,Field Operations cyfra1 ,1,auto
15042,3,7,a) 	Permitting. line clearing and fencing,,a) 	Permitting. line clearing and fencing,,a) 	Permitting. line clearing and fencing,0,auto
15042,3,8,b) 	Drilling,,b) 	Drilling,,b) 	Drilling,0,auto
15042,3,9,c) 	Data Collection,,c) 	Data Collection,,c) 	Data Collection,0,auto
15042,3,10,d) 	Static Control,,d) 	Static Control,,d) 	Static Control,0,auto
15042,3,11,Data Processing 	7,,Data Processing ,cyfra1 ,Data Processing cyfra1 ,2,auto
15042,3,12,Interpretation 	8,,Interpretation ,cyfra1 ,Interpretation cyfra1 ,0,auto
15042,3,13,Conclusions and Recommendations 	10,,Conclusions and Recommendations ,cyfra1 ,Conclusions and Recommendations cyfra1 ,1,auto
15568,2,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
15568,2,2,PAGE,,PAGE,,PAGE,0,auto
15568,2,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
15568,2,4,2. TENURE 	2,cyfra1 punkt , TENURE ,cyfra1 ,cyfra1 punkt  TENURE cyfra1 ,1,auto
15568,2,5,3. AUSTAMAX EXPLORATION ACTIVITIES,cyfra1 punkt , AUSTAMAX EXPLORATION ACTIVITIES,,cyfra1 punkt  AUSTAMAX EXPLORATION ACTIVITIES,1,auto
15568,2,6,29.05.85 to 28.11.85 	3,cyfra1 punkt cyfra2 punkt cyfra3 , to 28.11.85 ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  to 28.11.85 cyfra1 ,2,auto
15568,2,7,4. EXPLORATION PLANNED,cyfra1 punkt , EXPLORATION PLANNED,,cyfra1 punkt  EXPLORATION PLANNED,1,auto
15568,2,8,29.11.85 to 28.05.86 	5,cyfra1 punkt cyfra2 punkt cyfra3 , to 28.05.86 ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  to 28.05.86 cyfra1 ,2,auto
15568,2,9,5. PERSONNEL INVOLVEMENT AND EXPENDITURE STATEMENT 	6,cyfra1 punkt , PERSONNEL INVOLVEMENT AND EXPENDITURE STATEMENT ,cyfra1 ,cyfra1 punkt  PERSONNEL INVOLVEMENT AND EXPENDITURE STATEMENT cyfra1 ,1,auto
15568,2,10,6. REFERENCES 	7,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,1,auto
15648,2,1,CONTENTS,,CONTENTS,,CONTENTS,0,auto
15648,2,2,PAGE NO.,,PAGE NO.,,PAGE NO.,0,auto
15648,2,3,1. SUMMARY 	1,cyfra1 punkt , SUMMARY ,cyfra1 ,cyfra1 punkt  SUMMARY cyfra1 ,1,auto
15648,2,4,2. INTRODUCTION 	2,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
15648,2,5,3. DATA ACQUISITION 	4,cyfra1 punkt , DATA ACQUISITION ,cyfra1 ,cyfra1 punkt  DATA ACQUISITION cyfra1 ,2,auto
15648,2,6,3.1 Seismic Programme 	4,cyfra1 punkt cyfra2 , Seismic Programme ,cyfra1 ,cyfra1 punkt cyfra2  Seismic Programme cyfra1 ,2,auto
15648,2,7,3.2 Parameter Selection 	4,cyfra1 punkt cyfra2 , Parameter Selection ,cyfra1 ,cyfra1 punkt cyfra2  Parameter Selection cyfra1 ,2,auto
15648,2,8,3.3 Summary of Acquisition Operations 	8,cyfra1 punkt cyfra2 , Summary of Acquisition Operations ,cyfra1 ,cyfra1 punkt cyfra2  Summary of Acquisition Operations cyfra1 ,2,auto
15648,2,9,4. DATA PROCESSING 	9,cyfra1 punkt , DATA PROCESSING ,cyfra1 ,cyfra1 punkt  DATA PROCESSING cyfra1 ,2,auto
15648,2,10,5. GEOLOGICAL SUMMARY 	11,cyfra1 punkt , GEOLOGICAL SUMMARY ,cyfra1 ,cyfra1 punkt  GEOLOGICAL SUMMARY cyfra1 ,1,auto
15648,2,11,5.1 Introduction 	11,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,2,auto
15648,2,12,5.2 Adavale Basin 	12,cyfra1 punkt cyfra2 , Adavale Basin ,cyfra1 ,cyfra1 punkt cyfra2  Adavale Basin cyfra1 ,2,auto
15648,2,13,5.3 Galilee Basin 	14,cyfra1 punkt cyfra2 , Galilee Basin ,cyfra1 ,cyfra1 punkt cyfra2  Galilee Basin cyfra1 ,2,auto
15648,2,14,5.4 Eromanga Basin 	15,cyfra1 punkt cyfra2 , Eromanga Basin ,cyfra1 ,cyfra1 punkt cyfra2  Eromanga Basin cyfra1 ,2,auto
15648,2,15,6. GEOPHYSICAL INTERPRETATION 	17,cyfra1 punkt , GEOPHYSICAL INTERPRETATION ,cyfra1 ,cyfra1 punkt  GEOPHYSICAL INTERPRETATION cyfra1 ,1,auto
15648,2,16,6.1 Discussion of Interpretation and Maps Produced 	17,cyfra1 punkt cyfra2 , Discussion of Interpretation and Maps Produced ,cyfra1 ,cyfra1 punkt cyfra2  Discussion of Interpretation and Maps Produced cyfra1 ,2,auto
15648,2,17,7. PROSPECTS AND LEADS 	24,cyfra1 punkt , PROSPECTS AND LEADS ,cyfra1 ,cyfra1 punkt  PROSPECTS AND LEADS cyfra1 ,1,auto
15648,2,18,7.1 Prospect 	24,cyfra1 punkt cyfra2 , Prospect ,cyfra1 ,cyfra1 punkt cyfra2  Prospect cyfra1 ,2,auto
15648,2,19,7.2 Leads 	25,cyfra1 punkt cyfra2 , Leads ,cyfra1 ,cyfra1 punkt cyfra2  Leads cyfra1 ,2,auto
15648,2,20,8. CONCLUSIONS 	26,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,cyfra1 punkt  CONCLUSIONS cyfra1 ,1,auto
15648,2,21,9. RECOMMENDATIONS 	27,cyfra1 punkt , RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  RECOMMENDATIONS cyfra1 ,1,auto
15648,2,22,10. REFERENCES 	28,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,1,auto
17077,2,1,CR#17077,,CR#17077,,CR#17077,0,auto
17077,2,2,CONTENTS,,CONTENTS,,CONTENTS,0,auto
17077,2,3,Pages,,Pages,,Pages,0,auto
17077,2,4,INTRODUCTION,,INTRODUCTION,,INTRODUCTION,1,auto
17077,2,5,1. 	LOCATION AND ACCESS 	1,cyfra1 punkt , 	LOCATION AND ACCESS ,cyfra1 ,cyfra1 punkt  	LOCATION AND ACCESS cyfra1 ,1,auto
17077,2,6,"2. 	TOPOGRAPHY, VEGETATION AND CLIMATE 	2",cyfra1 punkt ," 	TOPOGRAPHY, VEGETATION AND CLIMATE ",cyfra1 ,"cyfra1 punkt  	TOPOGRAPHY, VEGETATION AND CLIMATE cyfra1 ",1,auto
17077,2,7,3. 	TENURE 	3,cyfra1 punkt , 	TENURE ,cyfra1 ,cyfra1 punkt  	TENURE cyfra1 ,1,auto
17077,2,8,4. 	REGIONAL GEOLOGY 	5,cyfra1 punkt , 	REGIONAL GEOLOGY ,cyfra1 ,cyfra1 punkt  	REGIONAL GEOLOGY cyfra1 ,1,auto
17077,2,9,5. 	MAGNESITE 	6,cyfra1 punkt , 	MAGNESITE ,cyfra1 ,cyfra1 punkt  	MAGNESITE cyfra1 ,1,auto
17077,2,10,5.1 Past Exploration 	6,cyfra1 punkt cyfra2 , Past Exploration ,cyfra1 ,cyfra1 punkt cyfra2  Past Exploration cyfra1 ,2,auto
17077,2,11,5.2 Work by QMC on Adjacent ATP's 	7,cyfra1 punkt cyfra2 , Work by QMC on Adjacent ATP's ,cyfra1 ,cyfra1 punkt cyfra2  Work by QMC on Adjacent ATP's cyfra1 ,2,auto
17077,2,12,5.3 Exploration within ATP 4208M 	8,cyfra1 punkt cyfra2 , Exploration within ATP 4208M ,cyfra1 ,cyfra1 punkt cyfra2  Exploration within ATP 4208M cyfra1 ,2,auto
17077,2,13,6. 	CONCLUSIONS 	9,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS cyfra1 ,1,auto
